Restaurant ID,City,Country,Latitude,Longitude,region_cluster
7418,Gurgaon,India,28.4671309,77.0824381,0
1455,Gurgaon,India,28.4670676,77.081314,0
18241867,Gurgaon,India,28.4675073,77.0812241,0
308889,Gurgaon,India,28.4671282,77.0819435,0
4620,Gurgaon,India,28.4671487,77.0812241,0
18322666,Gurgaon,India,28.4674868,77.0819435,0
311718,Gurgaon,India,28.4674317,77.0823032,0
18255106,Gurgaon,India,28.4675073,77.0812241,0
4876,Gurgaon,India,28.47582155,77.09313545,0
631,Gurgaon,India,28.47548941,77.09359512,0
226,Gurgaon,India,28.47577587,77.09308315,0
8805,Gurgaon,India,28.47573225,77.09323503,0
3540,Gurgaon,India,28.47586163,77.09302582,0
311579,Gurgaon,India,28.47574493,77.09312875,0
303709,Gurgaon,India,28.47626303,77.09333964,0
18391156,Gurgaon,India,28.47581065,77.09336612,0
301319,Gurgaon,India,28.4759094,77.093094,0
158,Gurgaon,India,28.47568922,77.09308684,0
1360,Gurgaon,India,28.4756627,77.09311534,0
310737,Gurgaon,India,28.4761926,77.09335439,0
4762,Gurgaon,India,28.47567184,77.09319044,0
311736,Gurgaon,India,28.4757632,77.0930171,0
311116,Gurgaon,India,28.47650794,77.09351432,0
3483,Gurgaon,India,28.4778552,77.1002873,0
18308025,Gurgaon,India,28.4693415,77.0993882,0
307272,Gurgaon,India,28.4726847,77.0935886,0
18025115,Gurgaon,India,28.4660588,77.0997478,0
18454285,Gurgaon,India,28.4733215,77.0922847,0
1687,Gurgaon,India,28.4733301,77.0923747,0
308605,Gurgaon,India,28.46121389,77.07935278,0
18422652,Gurgaon,India,28.4661053,77.0992983,0
18131568,Gurgaon,India,28.471636,77.0984902,0
18034048,Gurgaon,India,28.4693415,77.0993882,0
18138457,Gurgaon,India,28.481301,77.092856,0
313272,Gurgaon,India,28.48187686,77.0948286,0
9778,Gurgaon,India,28.4657898,77.0997478,0
312523,Gurgaon,India,28.4679828,77.0983092,0
18424575,Gurgaon,India,28.477689,77.074163,0
18204463,Gurgaon,India,28.4803156,77.0923421,0
307627,Gurgaon,India,28.4778418,77.1003687,0
301302,Gurgaon,India,28.4733215,77.0922847,0
312995,Gurgaon,India,28.4780345,77.1002873,0
308577,Gurgaon,India,28.4660588,77.0997478,0
313376,Gurgaon,India,28.4778552,77.1002873,0
312536,Gurgaon,India,28.4694359,77.0957016,0
310385,Gurgaon,India,28.4778638,77.1003772,0
18464003,Gurgaon,India,28.47773187,77.10031841,0
18349915,Gurgaon,India,28.47580623,77.09313076,0
18299228,Gurgaon,India,28.47,77.1,0
18034074,Gurgaon,India,28.4661923,77.0988037,0
311080,Gurgaon,India,28.4827659,77.0860801,0
18462603,Gurgaon,India,28.4828445,77.0860056,0
18472765,Gurgaon,India,28.48211622,77.08986362,0
18361580,Gurgaon,India,28.4840963,77.0826144,0
18417487,Gurgaon,India,28.490311,77.0843715,0
18462605,Gurgaon,India,28.4823177,77.0860801,0
18462609,Gurgaon,India,28.4904966,77.082573,0
3565,Gurgaon,India,28.4899921,77.0942076,0
18367364,Gurgaon,India,28.486136,77.1034343,0
1028,Gurgaon,India,28.4912907,77.0936335,0
308673,Gurgaon,India,28.4934335,77.0935436,0
18383473,Gurgaon,India,28.4948958,77.0957016,0
18444416,Gurgaon,India,28.48826511,77.09530905,0
18161609,Gurgaon,India,28.49457813,77.09327124,0
611,Gurgaon,India,28.49034965,77.09158514,0
18322677,Gurgaon,India,28.4947415,77.0998522,0
18204847,Gurgaon,India,28.4874747,77.1038389,0
308044,Gurgaon,India,28.4874309,77.1047829,0
18294819,Gurgaon,India,28.4902409,77.0939033,0
309697,Gurgaon,India,28.487654,77.1038389,0
18444353,Gurgaon,India,28.4923373,77.094263,0
304185,Gurgaon,India,28.48750366,77.10263249,0
18383489,Gurgaon,India,28.4931181,77.0939932,0
312022,Gurgaon,India,28.4911611,77.0922847,0
18425765,Gurgaon,India,28.4906544,77.0930322,0
2827,Gurgaon,India,28.4897671,77.0951644,0
18223957,Gurgaon,India,28.4938093,77.0937234,0
300074,Gurgaon,India,28.4935145,77.0934537,0
305096,Gurgaon,India,28.49147,77.0936335,0
18336206,Gurgaon,India,28.4917895,77.093679,0
303094,Gurgaon,India,28.4933028,77.0949823,0
306858,Gurgaon,India,28.4911838,77.0934537,0
312562,Gurgaon,India,28.49332817,77.09503077,0
307935,Gurgaon,India,28.4907443,77.092692,0
302184,Gurgaon,India,28.4949836,77.0952332,0
1694,Gurgaon,India,28.4899703,77.0947642,0
309541,Gurgaon,India,28.4846488,77.0962564,0
18161587,Gurgaon,India,28.4872602,77.1048728,0
18258475,Gurgaon,India,28.487522,77.1046906,0
313209,Gurgaon,India,28.4934594,77.0938134,0
302229,Gurgaon,India,28.4921002,77.0941281,0
18441196,Gurgaon,India,28.4899428,77.0945327,0
18398610,Gurgaon,India,28.4911924,77.0935436,0
18237322,Gurgaon,India,28.4931646,77.0935436,0
309696,Gurgaon,India,28.4928519,77.0944877,0
18357544,Gurgaon,India,28.4942093,77.0994974,0
18431563,Gurgaon,India,28.4936446,77.0934087,0
18337747,Gurgaon,India,28.4932941,77.0948924,0
18258477,Gurgaon,India,28.4930484,77.0946676,0
18396189,Gurgaon,India,28.4934335,77.0935436,0
6915,Gurgaon,India,28.4900962,77.094263,0
18233576,Gurgaon,India,28.4931115,77.0940363,0
18256890,Gurgaon,India,28.49330872,77.093805,0
18384115,Gurgaon,India,28.4872636,77.1039737,0
18352208,Gurgaon,India,28.49025712,77.09623341,0
4171,Gurgaon,India,28.4923373,77.094263,0
18238279,Gurgaon,India,28.4902409,77.0939033,0
18286517,Gurgaon,India,28.4896545,77.0924646,0
575,Gurgaon,India,28.4878161,77.103659,0
18280305,Gurgaon,India,28.4922725,77.0943525,0
18359286,Gurgaon,India,28.490666,77.094627,0
18450609,Gurgaon,India,28.4934335,77.0935436,0
18237324,Gurgaon,India,28.4937283,77.0938134,0
18461214,Gurgaon,India,28.49088743,77.09333796,0
18294226,Gurgaon,India,28.4879232,77.1036643,0
18383513,Gurgaon,India,28.4957118,77.1021761,0
18372311,Gurgaon,India,28.492698,77.094031,0
4172,Gurgaon,India,28.492384,77.0943256,0
310525,Gurgaon,India,28.4923373,77.094263,0
300054,Gurgaon,India,28.4924355,77.0943529,0
301278,Gurgaon,India,28.4914786,77.0937234,0
18451182,Gurgaon,India,28.489834,77.09321138,0
18384142,Gurgaon,India,28.4871499,77.1049154,0
18241498,Gurgaon,India,28.4904461,77.094173,0
18265384,Gurgaon,India,28.49488428,77.08978873,0
311494,Gurgaon,India,28.4681035,77.087429,0
7078,Gurgaon,India,28.4739245,77.0715115,0
307185,Gurgaon,India,28.4700182,77.0858383,0
18371404,Gurgaon,India,28.4666333,77.0813069,0
18281982,Gurgaon,India,28.4614757,77.0888382,0
311725,Gurgaon,India,28.46970311,77.08591864,0
18365994,Gurgaon,India,28.4626173,77.0872491,0
18254524,Gurgaon,India,28.4700505,77.0857654,0
18070480,Gurgaon,India,28.46978122,77.08598737,0
312261,Gurgaon,India,28.461408,77.0881933,0
18433890,Gurgaon,India,28.4614598,77.0887329,0
18138434,Gurgaon,India,28.4616192,77.0880584,0
303100,Gurgaon,India,28.4617002,77.0879685,0
18025125,Gurgaon,India,28.4834181,77.0966008,0
18425140,Gurgaon,India,28.46624793,77.08301514,0
18241497,Gurgaon,India,28.4622589,77.0875226,0
18153541,Gurgaon,India,28.4616072,77.0888677,0
18339049,Gurgaon,India,28.4699579,77.0859584,0
18232093,Gurgaon,India,28.46157,77.0880135,0
18361762,Gurgaon,India,28.46147,77.088706,0
18025098,Gurgaon,India,28.4623501,77.087295,0
18337913,Gurgaon,India,28.4486392,77.0957635,0
18138446,Gurgaon,India,28.4495295,77.0978116,0
18383447,Gurgaon,India,28.4477214,77.0951664,0
18381262,Gurgaon,India,28.4486422,77.0957435,0
18349894,Gurgaon,India,28.447904,77.0992983,0
304552,Gurgaon,India,28.4481471,77.0990285,0
4618,Gurgaon,India,28.4476522,77.0994781,0
307366,Gurgaon,India,28.4480747,77.0992084,0
18366026,Gurgaon,India,28.4478212,77.09939003,0
9895,Gurgaon,India,28.4480264,77.0992156,0
18453035,Gurgaon,India,28.4479922,77.0990488,0
302455,Gurgaon,India,28.4476522,77.0994781,0
308248,Gurgaon,India,28.4482945,77.0991634,0
313047,Gurgaon,India,28.448066,77.0991184,0
8241,Gurgaon,India,28.448173,77.0992983,0
18341926,Gurgaon,India,28.4481557,77.0991184,0
308023,Gurgaon,India,28.4472358,77.0993432,0
311486,Gurgaon,India,28.4477333,77.0993882,0
18138430,Gurgaon,India,28.4476522,77.0994781,0
18361778,Gurgaon,India,28.4616176,77.0526236,0
9742,Gurgaon,India,28.4616552,77.0525451,0
7518,Gurgaon,India,28.4221468,77.104693,0
7516,Gurgaon,India,28.4221468,77.104693,0
3586,Gurgaon,India,28.4788581,77.0808644,0
313264,Gurgaon,India,28.4792485,77.0807295,0
311805,Gurgaon,India,28.4788089,77.0808194,0
308897,Gurgaon,India,28.479127,77.0808644,0
2825,Gurgaon,India,28.4788581,77.0808644,0
9674,Gurgaon,India,28.4787511,77.0806845,0
18276997,Gurgaon,India,28.47907544,77.08076142,0
18336180,Gurgaon,India,28.4757509,77.0931234,0
311061,Gurgaon,India,28.47571545,77.09314417,0
18312471,Gurgaon,India,28.47579915,77.09307712,0
18378048,Gurgaon,India,28.476268,77.093094,0
18462584,Gurgaon,India,28.47565209,77.09335204,0
5019,Gurgaon,India,28.4164952,77.0411995,0
4719,Gurgaon,India,28.4164952,77.0411995,0
305400,Gurgaon,India,28.4818475,77.1031649,0
309141,Gurgaon,India,28.460459,77.0950645,0
302880,Gurgaon,India,28.4603029,77.0948924,0
303960,Gurgaon,India,28.460271,77.0950273,0
9773,Gurgaon,India,28.460546,77.0946226,0
309125,Gurgaon,India,28.4604087,77.0946989,0
18463965,Gurgaon,India,28.4603115,77.0949823,0
18408054,Gurgaon,India,28.4604444,77.0954319,0
2091,Gurgaon,India,28.4543812,77.0971853,0
305790,Gurgaon,India,28.43230959,77.08932303,0
3445,Gurgaon,India,28.4494782,77.0979495,0
312111,Gurgaon,India,28.4499246,77.0986339,0
2475,Gurgaon,India,28.4667953,77.0941432,0
18361772,Gurgaon,India,28.4372372,77.1042874,0
308553,Gurgaon,India,28.4369224,77.0975132,0
307043,Gurgaon,India,28.4324764,77.1047562,0
307304,Gurgaon,India,28.4370522,77.0974101,0
18427868,Gurgaon,India,28.441123,77.102108,0
2148,Gurgaon,India,28.4400925,77.1019957,0
18450874,Gurgaon,India,28.4393747,77.1039229,0
18408063,Gurgaon,India,28.434018,77.1042012,0
18393697,Gurgaon,India,28.4396385,77.1032552,0
8931,Gurgaon,India,28.43823059,77.09865443,0
306880,Gurgaon,India,28.4411247,77.1025313,0
18408031,Gurgaon,India,28.4372138,77.1004268,0
304897,Gurgaon,India,28.441297,77.10256,0
309136,Gurgaon,India,28.4461485,77.0987588,0
307580,Gurgaon,India,28.4549192,77.0971853,0
18430557,Gurgaon,India,28.4451163,77.1015446,0
18441771,Gurgaon,India,28.4218116,77.105038,0
18460311,Gurgaon,India,28.4545373,77.0974101,0
18161583,Gurgaon,India,28.4663219,77.0940831,0
18237346,Gurgaon,India,28.4247729,77.109638,0
311662,Gurgaon,India,28.43849033,77.10288294,0
18430602,Gurgaon,India,28.4604777,77.0956926,0
5172,Gurgaon,India,28.4211432,77.0904863,0
6643,Gurgaon,India,28.4210196,77.0906308,0
300978,Gurgaon,India,28.4208742,77.0904863,0
311640,Gurgaon,India,28.4576098,77.033939,0
311629,Gurgaon,India,28.4576265,77.0338804,0
303430,Gurgaon,India,28.4655997,77.0386607,0
303486,Gurgaon,India,28.4655681,77.038546,0
309423,Gurgaon,India,28.4553886,77.0382289,0
309421,Gurgaon,India,28.4553962,77.0382176,0
308390,Gurgaon,India,28.459424,77.0726806,0
308473,Gurgaon,India,28.4594327,77.0727706,0
308997,Gurgaon,India,28.45938349,77.07272552,0
308470,Gurgaon,India,28.4594327,77.0727706,0
308477,Gurgaon,India,28.4593835,77.0727256,0
307786,Gurgaon,India,28.4588688,77.0725008,0
308447,Gurgaon,India,28.459424,77.0726806,0
17977796,Gurgaon,India,28.5008981,77.065948,0
17977757,Gurgaon,India,28.5008454,77.0659784,0
4256,Gurgaon,India,28.4470228,77.0993934,0
18306548,Gurgaon,India,28.419985,77.038187,0
5032,Gurgaon,India,28.4797315,77.088553,0
7472,Gurgaon,India,28.4797893,77.0886879,0
302336,Gurgaon,India,28.4725545,77.0536264,0
8413,Gurgaon,India,28.4679413,77.0679481,0
8437,Gurgaon,India,28.4684937,77.0683484,0
8019,Gurgaon,India,28.4805868,77.1081995,0
307416,Gurgaon,India,28.481264,77.1087266,0
18369743,Gurgaon,India,28.4812481,77.1087258,0
307533,Gurgaon,India,28.4705263,77.0395172,0
307225,Gurgaon,India,28.4705061,77.0395353,0
307426,Gurgaon,India,28.4704989,77.0396702,0
6700,Gurgaon,India,28.4676295,77.0648668,0
300538,Gurgaon,India,28.4734916,77.0809099,0
4879,Gurgaon,India,28.4805404,77.1023726,0
18198441,Gurgaon,India,28.4766191,77.0827529,0
18334445,Gurgaon,India,28.4771042,77.085001,0
302920,Gurgaon,India,28.4797836,77.0802349,0
18430882,Gurgaon,India,28.476072,77.07619270000001,0
313204,Gurgaon,India,28.47773187,77.10031841,0
303477,Gurgaon,India,28.4761607,77.0828835,0
5230,Gurgaon,India,28.479691,77.088598,0
3582,Gurgaon,India,28.4776351,77.0731066,0
303470,Gurgaon,India,28.4760986,77.0829327,0
429,Gurgaon,India,28.4757777,77.0823932,0
18034040,Gurgaon,India,28.4787425,77.0805946,0
17953932,Gurgaon,India,28.4805094,77.0803248,0
312668,Gurgaon,India,28.4796672,77.0902166,0
997,Gurgaon,India,28.4800544,77.1020369,0
2144,Gurgaon,India,28.4775699,77.0811126,0
305682,Gurgaon,India,28.4806694,77.1026087,0
17953934,Gurgaon,India,28.4800592,77.0820362,0
3855,Gurgaon,India,28.4806041,77.1020768,0
310445,Gurgaon,India,28.4821819,77.0963632,0
892,Gurgaon,India,28.4757372,77.0824381,0
2056,Gurgaon,India,28.477294,77.0692631,0
307509,Gurgaon,India,28.4726847,77.0935886,0
797,Gurgaon,India,28.4798584,77.0894073,0
308013,Gurgaon,India,28.4798411,77.0892274,0
2760,Gurgaon,India,28.4798031,77.0892792,0
8913,Gurgaon,India,28.4799415,77.0893563,0
311759,Gurgaon,India,28.4785568,77.0823932,0
18446889,Gurgaon,India,28.4784876,77.0816737,0
9957,Gurgaon,India,28.479447,77.0818967,0
308840,Gurgaon,India,28.4792539,77.0817187,0
18432226,Gurgaon,India,28.478398,77.0816737,0
311777,Gurgaon,India,28.4791426,77.0818667,0
2064,Gurgaon,India,28.4803301,77.0803248,0
311758,Gurgaon,India,28.4802521,77.0802124,0
514,Gurgaon,India,28.4809987,77.0800708,0
18408212,Gurgaon,India,28.481108,77.0802574,0
2061,Gurgaon,India,28.4806523,77.0802215,0
2458,Gurgaon,India,28.4803729,77.0800417,0
420,Gurgaon,India,28.4808348,77.0802124,0
1599,Gurgaon,India,28.4803301,77.0803248,0
159,Gurgaon,India,28.4804762,77.0802124,0
300119,Gurgaon,India,28.4803207,77.0801851,0
18466924,Gurgaon,India,28.48028198,77.08040039,0
18354984,Gurgaon,India,28.4807697,77.0802349,0
1096,Gurgaon,India,28.4807292,77.0802798,0
18336208,Gurgaon,India,28.4807697,77.0802349,0
3213,Gurgaon,India,28.4805322,77.0801711,0
18381642,Gurgaon,India,28.4808594,77.0802349,0
338,Gurgaon,India,28.4805204,77.0801226,0
1245,Gurgaon,India,28.4810064,77.0801187,0
18381233,Gurgaon,India,28.4802478,77.0801674,0
18153552,Gurgaon,India,28.4808767,77.0803727,0
18082232,Gurgaon,India,28.4803174,77.080144,0
3585,Gurgaon,India,28.4811283,77.0802349,0
305698,Gurgaon,India,28.4803866,77.0802124,0
18337917,Gurgaon,India,28.4805091,77.0801793,0
6847,Gurgaon,India,28.4166832,77.0412894,0
8147,Gurgaon,India,28.4167026,77.0413756,0
18198825,Gurgaon,India,28.4669375,77.0204947,0
302044,Gurgaon,India,28.4841816,77.0129534,0
18399220,Gurgaon,India,28.4569872,77.026849,0
5084,Gurgaon,India,28.4667157,77.0206596,0
302024,Gurgaon,India,28.4667607,77.0203953,0
18396399,Gurgaon,India,28.4668549,77.0204174,0
309987,Gurgaon,India,28.4709408,77.0189174,0
18358183,Gurgaon,India,28.4653555,77.0196893,0
304713,Gurgaon,India,28.4603933,77.0178663,0
18396200,Gurgaon,India,28.4580309,77.0274904,0
301358,Gurgaon,India,28.4645876,77.022202,0
6834,Gurgaon,India,28.473084,77.0181934,0
6835,Gurgaon,India,28.4730183,77.0182331,0
302041,Gurgaon,India,28.4823394,77.0136942,0
310412,Gurgaon,India,28.4810609,77.0141435,0
18350120,Gurgaon,India,28.4678506,77.0166864,0
301989,Gurgaon,India,28.4674068,77.0175175,0
2107,Gurgaon,India,28.4713437,77.0193016,0
1029,Gurgaon,India,28.4670202,77.0136441,0
18144475,Gurgaon,India,28.4712555,77.0189082,0
18331053,Gurgaon,India,28.4667702,77.0204469,0
18383525,Gurgaon,India,28.4639996,77.0221359,0
1019,Gurgaon,India,28.4721483,77.0186408,0
18311926,Gurgaon,India,28.470213,77.0193636,0
302037,Gurgaon,India,28.4603566,77.0179074,0
18396397,Gurgaon,India,28.4626082,77.023212,0
302027,Gurgaon,India,28.4597556,77.0259078,0
306938,Gurgaon,India,28.4598188,77.0259899,0
17977759,Gurgaon,India,28.4570545,77.0200512,0
309986,Gurgaon,India,28.4669487,77.0191832,0
301800,Gurgaon,India,28.4609586,77.0247842,0
2177,Gurgaon,India,28.470938,77.0187625,0
304718,Gurgaon,India,28.467287,77.0175382,0
310493,Gurgaon,India,28.4667732,77.0203817,0
18017239,Gurgaon,India,28.4655014,77.0168909,0
18372397,Gurgaon,India,28.4652054,77.0157175,0
304700,Gurgaon,India,28.460487,77.0179026,0
18396391,Gurgaon,India,28.4579956,77.0277668,0
18370499,Gurgaon,India,28.4688983,77.0212272,0
18336543,Gurgaon,India,28.4681772,77.0161752,0
3603,Gurgaon,India,28.4109555,77.0432685,0
313043,Gurgaon,India,28.4106951,77.0433584,0
230,Gurgaon,India,28.4113952,77.0431785,0
18322641,Gurgaon,India,28.4105331,77.0435383,0
18391155,Gurgaon,India,28.45112282,77.09791951,0
18285742,Gurgaon,India,28.4511301,77.0974101,0
18285725,Gurgaon,India,28.4511301,77.0974101,0
18383488,Gurgaon,India,28.4508352,77.0971403,0
18285745,Gurgaon,India,28.4514834,77.0968183,0
18391159,Gurgaon,India,28.4511473,77.0975899,0
18391132,Gurgaon,India,28.4506618,77.0972691,0
18272387,Gurgaon,India,28.45109776,77.09822863,0
8651,Gurgaon,India,28.5125527,77.0378999,0
18291436,Gurgaon,India,28.5145359,77.0352809,0
301936,Gurgaon,India,28.4939088,77.0203837,0
18264717,Gurgaon,India,28.496845,77.0210472,0
7083,Gurgaon,India,28.502947,77.030404,0
312105,Gurgaon,India,28.5037904,77.0362376,0
18311942,Gurgaon,India,28.5118498,77.0409296,0
18430874,Gurgaon,India,28.5216917,77.0436219,0
18264977,Gurgaon,India,28.5150103,77.0347314,0
303859,Gurgaon,India,28.4865257,77.0199219,0
5106,Gurgaon,India,28.5176801,77.0373642,0
308726,Gurgaon,India,28.5029296,77.0302241,0
303209,Gurgaon,India,28.5034359,77.0336712,0
18375401,Gurgaon,India,28.5125468,77.037902,0
18396428,Gurgaon,India,28.5119564,77.0394717,0
18396178,Gurgaon,India,28.5033789,77.0319416,0
18346735,Gurgaon,India,28.5089193,77.0308638,0
303697,Gurgaon,India,28.5145201,77.0351721,0
18463987,Gurgaon,India,28.4857718,77.0196076,0
18463989,Gurgaon,India,28.4859312,77.0198157,0
304771,Gurgaon,India,28.4859483,77.0197677,0
311850,Gurgaon,India,28.4921812,77.0093235,0
18471289,Gurgaon,India,28.5144976,77.024736,0
18324432,Gurgaon,India,28.497571,77.0225318,0
18350153,Gurgaon,India,28.49841367,77.02189766,0
18472669,Gurgaon,India,28.5142695,77.025184,0
18463993,Gurgaon,India,28.4959225,77.02152,0
18471248,Gurgaon,India,28.5118122,77.0252309,0
18464002,Gurgaon,India,28.5091367,77.0313937,0
18244261,Gurgaon,India,28.512055,77.0411995,0
18274332,Gurgaon,India,28.5125685,77.0378566,0
18460280,Gurgaon,India,28.52068371,77.04251687,0
18463994,Gurgaon,India,28.5019693,77.0283498,0
18449816,Gurgaon,India,28.4936502,77.01025,0
309341,Gurgaon,India,28.4877231,77.0196062,0
18423904,Gurgaon,India,28.4946737,77.0203724,0
18462613,Gurgaon,India,28.51231235,77.0386974,0
18396180,Gurgaon,India,28.5033611,77.0358272,0
303865,Gurgaon,India,28.4860462,77.0194842,0
7096,Gurgaon,India,28.4875817,77.0197876,0
18463972,Gurgaon,India,28.5120868,77.0410645,0
18463996,Gurgaon,India,28.50913665,77.03139368,0
18463992,Gurgaon,India,28.4890966,77.0196976,0
18393708,Gurgaon,India,28.4968821,77.0219634,0
306037,Gurgaon,India,28.4590795,77.0318264,0
5720,Gurgaon,India,28.4592611,77.0756484,0
5721,Gurgaon,India,28.4592519,77.0757697,0
1670,Gurgaon,India,28.4592449,77.0757094,0
7573,Gurgaon,India,28.4592314,77.075722,0
3243,Gurgaon,India,28.4777065,77.0730853,0
305171,Gurgaon,India,28.4722814,77.1019957,0
3536,Gurgaon,India,28.4715146,77.1022778,0
6743,Gurgaon,India,28.4718072,77.1017259,0
18458663,Gurgaon,India,28.4720297,77.1021755,0
312269,Gurgaon,India,28.4718823,77.1020406,0
308732,Gurgaon,India,28.4725209,77.1018865,0
6747,Gurgaon,India,28.4719659,77.1024452,0
6804,Gurgaon,India,28.472128,77.1022654,0
301506,Gurgaon,India,28.47211841,77.10254565,0
1284,Gurgaon,India,28.4720383,77.1022654,0
1313,Gurgaon,India,28.4715582,77.1024003,0
301737,Gurgaon,India,28.4715383,77.1017259,0
18455518,Gurgaon,India,28.4713676,77.1018159,0
18398606,Gurgaon,India,28.4237354,77.0392029,0
309030,Gurgaon,India,28.4234228,77.0395802,0
3909,Gurgaon,India,28.4234142,77.0394902,0
4290,Gurgaon,India,28.4497396,77.0706524,0
1452,Gurgaon,India,28.4596657,77.0268394,0
303779,Gurgaon,India,28.4623451,77.0313172,0
554,Gurgaon,India,28.4797958,77.0868894,0
3953,Gurgaon,India,28.4797207,77.0865747,0
18368009,Gurgaon,India,28.4636195,77.0324732,0
305242,Gurgaon,India,28.4637496,77.0324282,0
18419914,Gurgaon,India,28.4675057,77.0338596,0
303730,Gurgaon,India,28.4755199,77.0404135,0
18462214,Gurgaon,India,28.4706936,77.0441684,0
309272,Gurgaon,India,28.476036,77.0348123,0
18218304,Gurgaon,India,28.4735491,77.0483361,0
18252419,Gurgaon,India,28.4745207,77.0476105,0
606,Gurgaon,India,28.4775051,77.046327,0
18133490,Gurgaon,India,28.4703517,77.0204025,0
18291476,Gurgaon,India,28.4741041,77.0424008,0
2071,Gurgaon,India,28.4740266,77.0474607,0
18445653,Gurgaon,India,28.474015,77.0475174,0
303743,Gurgaon,India,28.48038451,77.04808339,0
300174,Gurgaon,India,28.4739949,77.0424589,0
6709,Gurgaon,India,28.4730599,77.048056,0
18070491,Gurgaon,India,28.4694139,77.0445066,0
302907,Gurgaon,India,28.4822008,77.0494753,0
889,Gurgaon,India,28.4754869,77.0439881,0
18337904,Gurgaon,India,28.4736495,77.0481041,0
18415355,Gurgaon,India,28.4740886,77.047405,0
853,Gurgaon,India,28.476629,77.0456073,0
2620,Gurgaon,India,28.4740911,77.0473507,0
310155,Gurgaon,India,28.4740845,77.0424589,0
5061,Gurgaon,India,28.4665409,77.0351491,0
18471259,Gurgaon,India,28.4728921,77.0482744,0
4122,Gurgaon,India,28.4736075,77.0484406,0
1140,Gurgaon,India,28.4703532,77.020392,0
1145,Gurgaon,India,28.4750589,77.0432685,0
887,Gurgaon,India,28.4702133,77.0394496,0
18461599,Gurgaon,India,28.4699753,77.0453042,0
18387990,Gurgaon,India,28.4749637,77.0474907,0
9169,Gurgaon,India,28.4768261,77.0349543,0
5129,Gurgaon,India,28.4751486,77.0432685,0
1131,Gurgaon,India,28.4751457,77.044168,0
303747,Gurgaon,India,28.4758641,77.0363305,0
329,Gurgaon,India,28.4764122,77.0445955,0
303765,Gurgaon,India,28.4758171,77.0347763,0
7225,Gurgaon,India,28.46715278,77.037225,0
18382626,Gurgaon,India,28.4783985,77.0462096,0
5068,Gurgaon,India,28.4743176,77.0475378,0
18500628,Gurgaon,India,28.4662742,77.0404798,0
18268726,Gurgaon,India,28.4771621,77.0351435,0
6913,Gurgaon,India,28.4786503,77.0349588,0
18398604,Gurgaon,India,28.4823461,77.0495364,0
300156,Gurgaon,India,28.4756545,77.0384802,0
18241516,Gurgaon,India,28.4762474,77.0444379,0
311166,Gurgaon,India,28.464266,77.0335214,0
18025110,Gurgaon,India,28.4738648,77.0476588,0
308223,Gurgaon,India,28.4758573,77.0376289,0
6832,Gurgaon,India,28.4785399,77.0338227,0
18286626,Gurgaon,India,28.4579792,77.0371148,0
311770,Gurgaon,India,28.4583117,77.0435543,0
301221,Gurgaon,India,28.4568511,77.033231,0
8833,Gurgaon,India,28.4588673,77.0344852,0
312438,Gurgaon,India,28.4555436,77.0380952,0
18153548,Gurgaon,India,28.4555152,77.0381307,0
18449792,Gurgaon,India,28.460253,77.041878,0
18380639,Gurgaon,India,28.4577727,77.0367474,0
17953920,Gurgaon,India,28.4544096,77.0390954,0
2154,Gurgaon,India,28.4584547,77.0435095,0
9646,Gurgaon,India,28.4950876,77.0609808,0
18451168,Gurgaon,India,28.4978576,77.0633149,0
18492042,Gurgaon,India,28.4906203,77.0671006,0
310632,Gurgaon,India,28.4890258,77.056052,0
18481290,Gurgaon,India,28.4777059,77.0580477,0
310515,Gurgaon,India,28.4780353,77.0610203,0
18449658,Gurgaon,India,28.4879806,77.057516,0
18396426,Gurgaon,India,28.4776466,77.0608014,0
18489522,Gurgaon,India,28.4978501,77.0633585,0
18444299,Gurgaon,India,28.4772163,77.0670595,0
18449785,Gurgaon,India,28.4756552,77.0616195,0
18449662,Gurgaon,India,28.4779663,77.0607991,0
304793,Gurgaon,India,28.4753834,77.0603242,0
302256,Gurgaon,India,28.488876,77.0558517,0
18312631,Gurgaon,India,28.4752695,77.0598733,0
18449666,Gurgaon,India,28.4783366,77.0605389,0
18396191,Gurgaon,India,28.4755709,77.0610258,0
302251,Gurgaon,India,28.5097704,77.0714215,0
18466943,Gurgaon,India,28.5094378,77.0716913,0
18238248,Gurgaon,India,28.5095911,77.0714215,0
18420426,Gurgaon,India,28.510128,77.0693827,0
18466973,Gurgaon,India,28.5100652,77.0716913,0
18372325,Gurgaon,India,28.5096025,77.0712645,0
18291458,Gurgaon,India,28.5029596,77.0644469,0
313477,Gurgaon,India,28.5029001,77.0622916,0
18312451,Gurgaon,India,28.5101456,77.0738509,0
18312606,Gurgaon,India,28.5035524,77.0689476,0
18144444,Gurgaon,India,28.5050072,77.0696558,0
18463956,Gurgaon,India,28.5035991,77.0691386,0
18365988,Gurgaon,India,28.5041335,77.0541384,0
18463970,Gurgaon,India,28.5041041,77.0535606,0
309867,Gurgaon,India,28.5029179,77.0646633,0
18412887,Gurgaon,India,28.5041074,77.0538414,0
18423107,Gurgaon,India,28.5041784,77.0540643,0
4121,Gurgaon,India,28.504122,77.0541569,0
305072,Gurgaon,India,28.5046578,77.051885,0
18421938,Gurgaon,India,28.500642,77.0537818,0
18481321,Gurgaon,India,28.5042056,77.054079,0
18489829,Gurgaon,India,28.5048386,77.0516126,0
